2017-11-11 15:43:22.828 INFO  [n.f.t.TopologyManager] Recomputing topology due to: link-discovery-updates
2017-11-11 15:43:22.840 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:04] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:22.840 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Defining switch role from config file: ROLE_MASTER
2017-11-11 15:43:22.842 INFO  [n.f.scl.SCL] Switch up: s004
2017-11-11 15:43:22.843 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.843 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.843 INFO  [n.f.scl.SCL] Event Count: [11, 0, 27, 0, 420, 420]
2017-11-11 15:43:22.843 INFO  [n.f.scl.SCL] Event Count: [11, 0, 27, 0, 420, 420]
2017-11-11 15:43:22.861 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:37128
2017-11-11 15:43:22.862 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:37146
2017-11-11 15:43:22.861 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:37144
2017-11-11 15:43:22.863 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:37128 using lesser hello header algorithm.
2017-11-11 15:43:22.863 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:37144 using lesser hello header algorithm.
2017-11-11 15:43:22.865 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:37146 using lesser hello header algorithm.
2017-11-11 15:43:22.880 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:12] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:22.882 INFO  [n.f.scl.SCL] Switch up: s018
2017-11-11 15:43:22.884 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.884 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.884 INFO  [n.f.scl.SCL] Event Count: [12, 0, 27, 0, 440, 440]
2017-11-11 15:43:22.884 INFO  [n.f.scl.SCL] Event Count: [12, 0, 27, 0, 440, 440]
2017-11-11 15:43:22.890 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:37354
2017-11-11 15:43:22.890 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:37346
2017-11-11 15:43:22.892 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:37354 using lesser hello header algorithm.
2017-11-11 15:43:22.892 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:37346 using lesser hello header algorithm.
2017-11-11 15:43:22.912 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:10] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:22.913 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:06] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
